KODE_PUSAT_BIAYA,NAMA_PUSAT_BIAYA,FLAG,CRAETED_DATE,UPDATE_DATE
"1241302111","Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241302112","Pelayanan Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241302113","Pelayanan Penundaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241302211","Pelayanan Terminal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241302311","Pelayanan TUKS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241302411","Properti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241303111","Pendukung Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241303211","Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241304111","Kemitraan dan BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241304211","Mnjm Mutu dan Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241304311","Teknologi Informasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241304411","Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241304511","SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241304611","Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250100000","Regional Kalimantan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250101000","CEO Reg Kalimantan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250101111","CEO Reg Kalimantan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250102000","Divisi Kemitraan&BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250102111","DM Kemitraan & BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250102211","Divisi Kemitraan&BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250103000","Div Man Mutu&Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250103111","DM Man Mutu&Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250103211","Div Man Mutu&Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250104000","Divisi TI","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250104111","Deputy Manager TI","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250104211","Divisi TI","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250105000","Divisi Pelay Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250105111","RM Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250105211","SubDiv Prcn&Pgendali","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250105311","SubDiv Pel.Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250105312","Pelayanan Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250105313","Pelayanan Penundaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250109000","Divisi Komersial","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250109111","RM Komersial","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250109211","SubDiv Pmsr&Pel Plgn","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250109311","SubDiv Prperti&RpUsh","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250106000","Divisi Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250106111","RM Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250106211","Sub Divisi Fasilitas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250106311","Sd Pralatan & Instal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250107000","Divisi SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250107111","RM SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250107211","Sub Div SDM & Legal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250107311","Sub Div Umum & Humas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250107411","Sub Divisi HSSE","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250108000","Divisi Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250108111","RM Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250108211","Sd Akt Keu & Mnjemen","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250108311","Sd Perbendaharaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250200000","Terminal TPKB","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250205111","TPKB","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250300000","Terminal Trisakti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250305111","Terminal Trisakti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250400000","Term Pulang Pisau","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250401111","GM Pulang Pisau","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250402111","Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250402112","Pelayanan Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250402113","Pelayanan Penundaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250402211","Pelayanan Terminal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250402311","Pelayanan TUKS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250402411","Properti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250403111","Pendukung Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250403211","Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250404111","Kemitraan dan BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250404211","Mnjm Mutu dan Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250404311","Teknologi Informasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250404411","Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250404511","SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250404611","Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250500000","Terminal Kotabaru","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250501111","GM Kotabaru","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250502111","Pelayanan Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250502211","Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250502212","Pelayanan Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250502213","Pelayanan Penundaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250502311","Pelayanan Terminal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250502321","Man Term Kotabaru","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250502411","Pelayanan TUKS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250502511","Properti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250503111","Pel Pndukung Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250503211","Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250504111","Kemitraan dan BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250504211","Mnjm Mutu dan Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250504311","Teknologi Informasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250504411","Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250504511","SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250504611","Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250600000","Terminal Batu Licin","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250601111","GM Batu Licin","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250602111","Pelayanan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250602211","Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250602212","Pelayanan Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250602213","Pelayanan Penundaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250602311","Pelayanan Terminal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250602411","Pelayanan TUKS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250602511","Properti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250603111","Pendukung Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250603211","Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250604111","Kemitraan dan BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250604211","Mnjm Mutu dan Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250604311","Teknologi Informasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250604411","Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250604511","SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250604611","Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250605111","Spv Terminal Satui","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250700000","Term Mekar Putih","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250705111","Term Mekar Putih","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250800000","Terminal Sampit","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250805111","Terminal Sampit","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250900000","Terminal Bagendang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1250905111","Terminal Bagendang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1251000000","Terminal Kumai","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1251005111","Terminal Kumai","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1251100000","Terminal Bumiharjo","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1251105111","Terminal Bumiharjo","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050100000","REGIONAL 4","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050101100","Regional Head 4","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050101111","CEO Regional 4","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050102100","Divisi Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050102111","Division Head Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050102211","Departemen Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050102311","Departemen Pelayanan Petikemas dan Barang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050102411","Departemen Pelayanan RoRo dan Penumpang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050102511","Departemen HSSE","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050102611","Departemen Pelaporan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050103100","Divisi Komersial","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050103111","Division Head Komersial","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050103211","Departemen Pengusahaan Properti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050103311","Departemen Pemasaran","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050104100","Divisi Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050104111","Division Head Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050104211","Departemen Pemeliharaan Peralatan Pelabuhan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050104311","Departemen Pemeliharaan Fasilitas Pelabuhan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050104411","Departemen Sistem Manajemen","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050104511","Departemen Teknologi Informasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050104611","Project Management Office","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050105100","Divisi Pelayanan SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050105111","Division Head Pelayanan SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050105211","Departemen Pelayanan SDM","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050105311","Departemen Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050105411","Departemen Hukum dan Hubungan Masyarakat","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050105511","Departemen Pengadaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050106100","Divisi Anggaran, Akuntansi dan Pelaporan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050106111","Division Head Anggaran dan Akuntansi Pelaporan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050106211","Departemen Angggaran","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050106311","Departemen Akuntansi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050106411","Departemen Pelaporan Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050106511","Departemen Aset Tetap","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050107100","Divisi Pengelolaan Keuangan dan Perpajakan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050107111","Division Head Pengelolaan Keuangan dan Perpajakan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050107211","Departemen Perpajakan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050107311","Departemen Perbendaharaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050107411","Departemen Pusat Layanan Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050201100","Kepala Cabang Makassar","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050201111","General Manager Cabang Makassar","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050201211","Deputy General Manager Makassar","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050202200","Divisi Pelayanan Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050202211","Manager Operasi dan Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050202311","Assistant Manager Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050204100","Divisi Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050204111","Manager Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050204211","Assistant Manager Fasilitas dan Peralatan Pelabuhan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050204311","Assistant Manager HSSE dan Manajemen Mutu","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050205100","Divisi SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050205111","Manager SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050205211","Assistant Manager Sumber Daya Manusia dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050205311","Assistant Manager Hukum dan Hubungan Masyarakat","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050206100","Divisi Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050206111","Manager Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050206211","Assistant Manager Akuntansi Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050208100","Unit Paotere","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050208111","Kepala Unit Paotere","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050301100","Kepala Cabang Samarinda","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050301111","General Manager Cabang Samarinda","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050302200","Divisi Pelayanan kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050302300","Divisi Pelayanan Barang dan Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050302311","Manager Pealayanan Barang dan Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050302321","Assistant Manager Pelayanan Barang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050302331","Assistant Manager Rupa-Rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050302341","Assistant Manager Terminal untuk Kepentingan Sendiri","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050304100","Divisi Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050304111","Manager Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050304211","Assistant Manager Bangunan Pelabuhan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050304311","Assistant Manager Peralatan Pelabuhan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050305100","Divisi SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050305111","Manager SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050305211","Assistant Manager Sumber Daya Manusia Dan Tata Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050305311","Assistant Manager Hukum, Humas, Rumah Tangga Dan Protokol","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050306100","Divisi Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050306111","Manager Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050306211","Assistant Manager Akuntansi & Administrasi Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050401100","Kepala Cabang Balikpapan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050401111","General Manager Cabang Balikpapan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050402200","Divisi Pelayanan Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050402211","Manager Operasi dan Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050402221","Assistant Manager Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050404100","Divisi Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050404111","Assistan Manager Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050405100","Divisi SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050405111","Manager SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050405211","Assistant Manager Administrasi dan Sumber Daya Manusia","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050405311","Assistant Manager Hukum dan Hubungan Masyarakat","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050406100","Divisi Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050406111","Manager Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050406211","Assistant Manager Akuntansi Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050408100","Unit Kampung Baru","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050408111","Manager Kampung Baru","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050501100","Kepala Cabang Bitung","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050501111","General Manager Cabang Bitung","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050502200","Divisi Pelayanan kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050502300","Divisi Pelayanan Barang dan Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050502311","Manager Pealayanan Barang dan Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050502321","Assistant Manager Pelayanan Barang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050502331","Assistant Manager Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050504100","Divisi Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050504111","Manager Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050504211","Assistant Manager Bangunan Pelabuhan dan Lingkungan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050504311","Assistant Manager Peralatan Pelabuhan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050505100","Divisi SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050505111","Manager SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050505211","Assistant Manager Sumber Daya Manusia dan Tata Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050505311","Assistant Manager Hukum, Humas, Rumah Tangga Dan Protokol","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050506100","Divisi Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050506111","Manager Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050506211","Assistant Manager Akuntansi Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050506311","Assistant Manager Administrasi Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050601100","Kepala Cabang Ambon","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050601111","General Manager Cabang Ambon","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050602100","Divisi Operasi Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050602111","Manager Operasi Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2050602311","Assistant Manager Pelayanan Barang dan Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
